time;EEG_F3;EEG_Fz;EEG_F4;EEG_T7;EEG_C3;EEG_Cz;EEG_C4;EEG_T8;EEG_CP3;EEG_CP4;EEG_P3;EEG_Pz;EEG_P4;EEG_PO7;EEG_PO8;EEG_Oz;A_1_1;B_1_2;C_1_3;D_1_4;E_1_5;F_1_6;G_2_1;H_2_2;I_2_3;J_2_4;K_2_5;L_2_6;M_3_1;N_3_2;O_3_3;P_3_4;Q_3_5;R_3_6;S_4_1;T_4_2;U_4_3;V_4_4;W_4_5;X_4_6;Y_5_1;Z_5_2;Sp_5_3;1_5_4;2_5_5;3_5_6;4_6_1;5_6_2;6_6_3;7_6_4;8_6_5;9_6_6;StimulusType;SelectedTarget;StimulusBegin;CurrentTarget
91.8;-8.9;-9.2;-9.2;-11.0;-10.3;-7.7;-7.7;-6.1;-8.1;-8.0;-12.4;-10.2;-11.3;-14.5;-10.2;-16.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;20000000.0
91.8;-14.7;-13.7;-11.9;-13.9;-15.7;-11.9;-10.3;-6.9;-14.3;-10.9;-17.7;-15.2;-14.8;-17.7;-13.7;-20.2;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;1000000.0;20000000.0
91.8;-14.1;-15.7;-11.6;-14.2;-17.6;-14.2;-11.3;-7.3;-16.0;-12.2;-19.3;-17.2;-15.3;-18.9;-13.8;-20.8;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;-9.1;-14.2;-9.1;-12.3;-14.7;-12.1;-8.1;-5.4;-11.7;-9.2;-14.9;-13.6;-11.1;-15.3;-8.3;-15.1;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;-1.8;-8.5;-3.9;-8.2;-7.0;-5.2;-1.0;-0.2;-4.5;-2.3;-6.4;-6.0;-4.0;-7.4;0.8;-5.3;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;6.6;-1.6;2.8;-4.0;2.2;1.8;4.9;5.2;1.7;3.4;1.3;0.6;1.5;0.2;8.2;2.8;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;11.7;1.5;6.9;-2.6;7.6;4.1;5.4;7.1;5.3;4.5;5.3;3.1;3.1;3.8;11.1;5.7;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;8.4;-0.7;5.5;-3.5;6.4;1.8;2.2;6.4;5.9;2.4;6.2;2.4;1.9;3.7;10.8;4.6;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;-1.7;-5.2;0.6;-3.7;0.8;-1.4;-0.7;6.0;3.1;0.3;4.8;0.5;-0.3;2.1;8.9;1.8;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;-11.5;-8.6;-3.7;-2.2;-5.3;-4.1;-2.8;5.3;-2.3;-1.8;1.5;-2.6;-3.5;-0.5;5.1;-2.5;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;-15.3;-10.7;-6.4;-0.6;-10.1;-7.2;-5.8;1.9;-7.1;-5.0;-3.0;-6.6;-7.2;-4.5;-0.6;-8.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;-13.4;-10.8;-8.1;0.1;-12.8;-9.0;-8.1;-2.7;-8.5;-7.4;-5.4;-8.6;-9.4;-7.8;-5.8;-11.9;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;-8.0;-6.5;-7.1;1.4;-11.3;-5.8;-6.0;-4.3;-6.1;-5.7;-3.7;-5.9;-7.9;-7.4;-7.6;-11.3;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;0.0;2.4;-0.7;4.4;-5.1;1.9;0.5;-1.9;-1.7;-0.2;0.8;0.0;-3.9;-3.6;-6.5;-7.2;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;9.5;12.1;9.6;7.3;3.1;10.0;7.2;1.2;3.6;5.4;5.9;6.4;0.6;1.4;-4.4;-2.5;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;18.1;19.1;18.6;8.5;10.3;16.1;12.1;3.3;10.3;9.8;11.5;12.5;5.3;6.9;-1.1;1.9;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;23.9;23.6;23.1;9.0;15.9;21.1;16.3;5.7;17.1;14.2;17.5;18.6;10.0;12.9;3.5;6.9;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;27.3;26.9;24.0;10.6;20.5;25.5;19.8;7.7;20.8;18.0;21.8;23.0;13.4;17.8;7.4;11.1;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;29.4;28.4;23.2;12.8;23.0;26.8;20.1;6.4;20.9;18.8;22.2;23.5;13.7;19.1;8.2;12.2;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.8;29.2;26.6;20.7;13.6;22.5;24.3;17.0;2.2;19.6;16.4;20.2;21.0;11.9;17.0;7.1;10.8;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;25.8;23.4;16.9;13.6;20.2;21.0;14.0;-0.1;19.0;14.1;18.9;18.9;10.6;14.7;6.8;10.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;21.5;21.8;14.1;14.9;18.9;19.8;13.6;2.1;18.3;13.6;18.4;17.9;10.0;13.7;7.6;10.1;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;19.8;22.1;14.2;18.3;18.7;19.2;13.7;5.9;16.3;12.8;17.0;16.1;8.4;12.5;6.9;9.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;20.9;21.8;15.6;21.8;17.7;16.9;12.2;8.2;14.3;10.2;14.7;12.9;5.6;10.6;4.5;6.4;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;22.7;20.5;16.2;23.8;16.0;14.4;11.0;10.8;14.1;8.3;14.3;11.0;4.1;10.6;2.9;5.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;23.7;19.7;16.2;24.2;14.9;13.7;12.1;15.7;14.1;8.6;15.4;10.9;4.1;13.2;3.3;5.7;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;23.0;18.2;15.4;22.0;13.3;12.1;12.1;19.1;10.6;8.0;13.8;9.0;2.6;14.1;2.2;4.3;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;18.8;12.3;11.5;15.2;7.9;5.4;6.7;15.4;2.8;2.6;6.9;2.5;-2.9;9.1;-2.9;-2.1;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;8.5;1.0;2.4;4.1;-2.3;-6.0;-3.2;5.4;-7.0;-6.4;-3.0;-7.1;-10.9;-0.4;-10.5;-11.1;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-6.2;-11.6;-9.4;-7.2;-13.7;-17.1;-12.4;-4.9;-16.3;-14.7;-11.8;-15.5;-18.3;-8.8;-17.2;-18.6;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-17.8;-20.1;-18.1;-13.6;-20.3;-23.4;-17.9;-11.4;-23.0;-19.3;-17.1;-20.6;-23.0;-12.5;-20.7;-21.9;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-21.2;-23.4;-20.5;-14.0;-20.7;-25.2;-20.2;-14.0;-25.0;-20.7;-18.2;-21.9;-24.2;-11.7;-20.3;-21.1;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-19.3;-23.8;-18.8;-11.6;-18.3;-24.6;-20.1;-13.5;-22.2;-19.4;-15.7;-19.9;-21.6;-8.7;-15.6;-16.8;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-18.0;-22.9;-16.5;-9.2;-16.7;-22.5;-17.6;-10.0;-18.2;-15.9;-11.9;-15.8;-16.8;-5.3;-8.0;-10.5;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-19.1;-21.1;-14.5;-8.3;-16.7;-19.9;-13.9;-5.3;-17.1;-12.1;-9.8;-12.6;-12.9;-3.4;-1.5;-5.6;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-20.1;-20.0;-13.1;-9.8;-17.8;-19.4;-12.5;-2.6;-19.3;-11.4;-11.5;-12.9;-12.7;-5.3;0.1;-5.4;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-18.9;-20.6;-13.7;-13.1;-20.1;-21.8;-14.5;-3.1;-22.3;-14.2;-15.4;-16.1;-15.3;-10.5;-2.5;-9.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-16.9;-22.1;-16.9;-15.7;-22.4;-24.0;-16.9;-3.9;-23.5;-17.2;-18.1;-18.6;-17.6;-15.4;-5.8;-12.7;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-16.3;-22.7;-20.3;-15.4;-22.8;-23.5;-17.1;-2.6;-23.7;-17.9;-18.8;-19.0;-18.7;-17.7;-8.1;-14.4;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-17.6;-22.5;-21.1;-12.4;-21.8;-21.5;-16.3;-1.2;-24.3;-17.6;-19.1;-18.8;-19.4;-18.5;-10.4;-15.4;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-18.7;-22.4;-18.5;-8.9;-20.7;-20.0;-15.9;-1.6;-23.8;-17.4;-19.2;-18.3;-19.5;-19.1;-12.5;-16.2;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-17.4;-20.6;-13.0;-5.2;-18.3;-16.9;-13.5;-1.7;-19.6;-15.0;-16.4;-15.0;-16.8;-17.7;-12.1;-14.6;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;20000000.0
91.9;-11.3;-14.1;-4.8;0.3;-11.6;-9.1;-6.6;1.8;-11.9;-8.3;-9.6;-7.5;-10.7;-12.1;-8.1;-9.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
91.9;0.0;-3.4;4.8;7.8;-0.7;1.8;2.6;7.8;-2.9;0.0;-0.9;1.6;-3.8;-3.8;-3.1;-1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
91.9;12.9;6.2;11.8;14.6;10.0;10.4;8.6;11.5;5.0;5.7;6.4;8.4;1.0;3.4;-0.0;4.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
91.9;21.6;11.2;13.6;18.4;16.2;14.4;10.7;11.7;11.2;8.0;11.7;12.6;3.8;8.2;1.2;7.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
92.0;23.7;12.9;11.9;19.8;18.0;16.4;11.8;11.3;14.8;9.5;15.3;15.5;5.6;11.7;1.8;10.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
92.0;22.2;13.9;10.8;20.3;17.9;17.9;13.2;11.1;14.8;10.7;16.3;16.5;5.8;13.6;1.1;9.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
92.0;20.0;13.8;11.6;19.9;16.7;17.5;12.6;8.2;12.3;9.5;13.7;14.3;3.8;11.9;-1.8;6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
92.0;18.2;12.3;12.6;18.3;14.9;15.3;10.3;2.5;10.6;6.8;10.3;11.2;1.2;7.4;-5.3;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
92.0;17.7;11.8;13.4;17.4;15.1;15.1;9.8;-1.7;11.8;6.0;9.7;10.5;1.0;4.0;-6.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
92.0;20.0;14.7;15.7;18.9;19.1;18.5;12.5;-1.3;14.7;8.5;12.1;12.7;2.9;3.9;-3.8;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
92.0;24.6;18.6;19.1;21.0;24.4;22.0;15.3;1.6;16.7;11.1;14.5;14.6;4.7;5.2;-1.3;3.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
92.0;27.3;19.5;20.6;20.3;26.0;21.9;15.2;3.6;17.1;11.4;15.1;14.7;5.3;5.9;0.1;4.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
92.0;25.4;17.1;18.6;16.2;22.8;19.3;13.8;5.3;16.2;11.0;14.8;14.3;5.8;6.3;1.7;6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000000.0
